time,pelvis_gx,pelvis_gy,pelvis_gz,pelvis_ax,pelvis_ay,pelvis_az,tibia_r_gx,tibia_r_gy,tibia_r_gz,tibia_r_ax,tibia_r_ay,tibia_r_az,hip_flexion_r,knee_angle_r,ankle_angle_r
1.11666667,18.90085132208286,31.17420815601503,-0.06300159667887577,-1.0207808166245869,-1.0773008618408415,-0.7845846276675915,29.387913387207384,-42.917170011931255,-22.826572069425666,-419.8397293352223,-124.91726172036422,1624.0802815667812,-13.22592499,-6.04666101,11.02917857
1.13333333,8.111492694949183,27.54635408839145,-0.05547476697569494,2.7512268995092484,0.6076077569563998,-1.6774913290033884,26.563694077467005,-54.3993030024301,-26.232460919884335,-1267.1449026088203,-891.1352832278693,-1388.8904648046484,-14.2838149,-5.82188095,11.59595892
1.15,10.02985543711541,17.03838641316773,-15.763158279445351,1.5360473855806311,-1.389131444346206,1.31975947209614,32.804489691994,-57.389296597225474,-32.03315360935538,1006.7605484250171,1135.666401730728,-1813.5950824454064,-15.65650805,-5.52942012,12.10234683
1.16666667,9.15588127211725,16.794018998724447,-19.497181187322106,-0.5540764432605882,1.4962691970143096,-0.7544166035331732,-6.7648753813374665,-52.32147913426714,-0.8021018617291535,1781.2783292974607,-459.33699411023366,31.923019412413403,-16.96718876,-5.18453176,12.57601531
1.18333333,3.080926728528657,5.211900165387224,-22.51214418157502,3.1164467534207034,-0.48747580500946786,-0.14547594180958417,-39.55382466482647,-18.47048185256504,-0.30568530179699455,-576.2195438193389,-1846.6247021322856,1429.064096779552,-18.20208354,-5.34080991,13.12684421
1.2,1.762822879845999,6.678096170358898,-6.9485487279256635,-2.588938964423919,2.8580028567986147,-0.9089636364145385,-53.36987389902754,33.095589743814514,-38.804695318479254,-1163.7679050455984,1116.9321026960629,1021.0276359822456,-19.28950537,-5.36756317,13.51536778
1.21666667,5.095931225397931,-4.563139406764114,-14.251374849088553,2.8072102457673567,1.4953691962949827,-0.7086605669283048,-36.38503939313077,-0.11651842341265792,-7.441858435905748,76.03942931178084,1421.6378848923032,-62.18415833506001,-20.20235519,-6.15169421,14.01067437
1.23333333,14.009308216487938,-10.301057913526208,-36.23186824518491,4.147234341106432,1.4540754183704012,-2.0620071751970808,-55.472932304702205,-31.084158519594837,26.683220029478974,154.98978592840845,-664.2915088086277,-1839.98245700858,-20.98105581,-7.18036102,14.45099035
1.25,4.555583531212457,-14.654340295342319,-11.100672093621304,2.4209630316143844,0.34448386220557603,-0.7928276828688772,-41.95084765011747,-40.69739669191726,56.27178283749215,50.73194677186547,513.4926438144992,334.30141007346043,-21.45189759,-8.57389185,14.75466258
1.26666667,5.5951452433068365,6.22567064611745,-21.929189788809758,-4.287459429966697,1.3611250889002353,1.859905487924076,-54.55204096778446,-27.37844820082658,32.69106380752788,-247.60904848374054,-539.3352431221388,468.53640337435525,-21.64468107,-10.38908082,14.98057532
1.28333333,7.0817480870893075,-10.87146280441891,-18.18060346972262,5.586369765452102,2.7249109100361077,-0.8555036577984935,-58.1597023192783,-22.162091200007744,22.824849371857795,159.29140888760836,861.1456492842383,621.062010251499,-21.29764291,-13.00007698,14.99627809
1.3,4.844126124624854,-16.99160512498798,-0.8828334472164318,1.8626752549296102,3.0771347691450077,-0.9142196343121204,-19.478535227172483,16.113663893700217,-36.97553633526196,-1506.7060199207924,1221.321107997911,792.7034589845781,-21.10216516,-15.54160684,14.5016913
1.31666667,0.9171159167691469,-15.023104920715008,9.91943995585329,0.517464413971257,1.824409459528207,-0.8957527166020376,28.090846921278526,-9.614966490154789,-38.40952070801531,-1423.7663542445698,-743.9423009900106,-2999.7266612149056,-20.61673129,-19.06871617,13.69376046
1.33333333,-3.455583120770504,-20.971256226899005,26.00632231192886,0.6238437504628483,2.7932748826891043,-2.059631176147432,45.61122268686047,-23.60319417385881,-26.88556015597132,3932.8340022126367,-532.4877233756911,-481.0902647876562,-19.67589475,-23.44115318,12.31214546
1.35,3.122017030749024,-26.726332135649393,13.27159902883555,-1.0127155949140465,-0.18345592661698226,-2.774518890192332,34.91628424388406,45.06366661366454,36.240118810407004,-4800.938769321586,-3359.9913045941157,4337.788437089088,-18.46862439,-28.5370424,10.04460712
1.36666667,20.53032447974355,-23.912510215056223,-1.2515512487753857,-2.3291298633034336,-0.5178964143174429,-1.2970090376070644,45.5745883927177,38.95168351073891,28.210184120646787,11902.73228311694,805.9941145215989,631.4783963764633,-16.50614679,-34.35232817,6.75701164
1.38333333,29.469073133726848,-19.6206144304471,-7.43583823253608,-2.6675269329891296,0.0007559996978016866,0.28295988681602735,-44.925881438042325,4.547500103729233,10.49996185076515,-8927.471185436598,7655.631973581354,-4800.421185103676,-13.87584366,-40.53819425,2.58379881
1.4,32.82007071964122,-7.650686183068727,4.083625126394326,-1.1048035580783482,2.5493389802639745,-0.7308357076657006,10.995999722153469,-50.58635481549571,-13.796824651164432,-6747.537349697009,-6158.77176335704,-1164.8740243227546,-10.96264854,-46.49328988,-1.92022749
1.41666667,34.64475303346471,-8.891545812673154,8.67608868708733,-5.367244293794802,-0.8727846982270512,1.4736611789287075,-36.73888427599973,34.09417465707251,-28.98439646823875,8577.346716088638,-9687.318557132907,3997.020964735052,-8.23074119,-51.7438441,-5.80689646
1.43333333,26.511009909231735,-6.07506864661405,9.358074981957962,-1.1274115490352414,1.6688513324584895,0.22478391008642862,32.55382767215473,46.2716149902882,19.899166057117718,5830.2044153819215,21908.50516962915,-681.2135395991553,-5.2320746,-56.72856692,-7.84865584
1.45,-7.059123765083251,28.263745878362585,6.516853330819002,3.1892027243189855,2.2066551173386504,-0.6437157425136705,11.436686522777274,-28.390310774846895,-42.00819146481829,-4689.7561800605545,-18978.717794620366,-3619.9942902845187,-2.41884767,-61.0028586,-7.89712717
1.46666667,-4.397752453736036,12.99478682329756,13.872401598412692,-4.8324998659994405,0.3235682588545051,3.0027984022382244,-39.66878614021584,35.991449601686966,-39.32678424656388,-8453.509508195692,10176.427995415233,-564.9762689510035,0.00275475,-64.12547003,-6.55220809
1.48333333,-21.375767794209175,24.18604988291594,-6.748074454721314,-0.8300516679790482,-2.4819830072072473,-0.05716797713281086,11.710939961176953,-29.043618180563442,16.46375580951984,9991.276374331701,-2850.1078508309233,4835.593005668352,2.40616985,-66.78550209,-4.44484905
1.5,-30.198561644838946,29.822841563897402,-14.603238217850201,-0.7619036952383387,-0.14547594180878481,0.9235076305969131,15.986613068635826,28.235615544902608,38.928261916958625,-12961.248373105267,-7894.637902449644,7737.377275036759,4.9153787,-68.62976324,-2.28269423
1.51666667,-27.700309145622672,23.176857209317095,-19.479507601321988,0.35337628270041743,-1.1467449173960644,0.4236483389186013,-3.2524442599143426,52.62604148744365,-3.956832336964001,11682.349128473368,19649.722623655718,-15330.88179755815,7.1472332,-69.59309776,-0.46376594
1.53333333,-13.306382676846582,17.307057371132856,-27.65127437472149,-4.096186361524917,-4.364638254144535,1.5932153627137924,-26.60003167801207,7.921910169698682,25.116713746887058,3462.1211980945473,-24615.980893968223,11595.734525823036,9.25246744,-69.75480762,0.90165722
1.55,-30.972429240103967,28.367185598727374,-40.168262137341785,3.541426583429085,1.108871556450806,-0.37169985132004424,-54.22702342365908,6.187219605303305,-7.384731888855719,-2590.066334076581,20240.83629277602,-4810.653042923567,11.67203113,-69.41868284,1.88751999
1.56666667,-14.733582789364567,8.962477539171493,-30.15229621260427,-2.2886298309032873,-2.929646343715919,1.9026735221384983,-46.21752459629005,-21.77296859929248,21.899235818641312,-11724.988386899044,-13465.097750371135,-4976.141942145729,13.35941152,-67.94953951,2.47530711
1.58333333,-13.211161413276136,1.6920761664097643,-17.440797308439766,2.951134819545766,-0.7533716986514318,1.0806835677265323,23.980160475758378,27.86020300472265,45.79460389588111,6690.350906868261,6191.619897212453,13822.012236636027,15.12641325,-65.9381755,2.85830835
1.6,1.0657290291267554,-1.2957951817497688,-27.999668787074143,-6.126261549494766,-2.954266818293916,-0.06623997350401116,-3.574816313994273,-9.266973226081834,-36.69732793509711,3816.675408190302,-252.767658680127,-9068.248501032398,16.56589788,-63.12956288,3.11325051
1.61666667,-2.6884384730696733,0.7692209843564454,-30.547277907480435,3.041354433082607,-3.5892748714186493,1.2017169613734051,18.58369838625425,19.21212547542089,35.197739190851884,-4253.89393149908,-356.73379904706064,-3405.2203968002023,17.97446738,-59.74946802,3.33441296
1.63333333,12.521021682588618,-7.491657995231904,-5.987673391105793,-1.096343561462204,-0.48178780728486337,0.23925590429762558,9.81658929448186,10.21924537034431,58.03452534139802,2115.856690522279,1039.379460827041,1352.655585656383,19.3400026,-55.68771086,3.55141458
1.65,4.786214319660601,-2.466295185957469,-6.839007815029407,2.9571828171265806,-0.034559986176198605,1.5704273718289932,-43.30110335187728,-30.84121879539845,33.93595832982344,-885.2852395347658,52.60295604470859,4508.011615919665,20.21019679,-50.97053455,3.7032048
1.66666667,16.745342804784666,-17.633783228298864,-10.73946454237277,-1.3605850884679198,-4.20894336715382,-0.4642563714050229,-27.539066971194835,-23.566610795501294,12.571485191785072,239.45220550306735,366.62190965989424,-3647.959325790793,20.46476521,-45.40941963,3.60941884
1.68333333,10.524801589572213,-16.51351929371224,-19.110571023246372,3.1631747347300934,-1.3977354409058735,1.8171352731458252,-5.907786740716048,-9.99331614724533,-44.039376885421376,-26.03630686897201,2649.4045330993745,688.615417394076,20.85494771,-39.6134207,3.37801077
1.7,8.588053221956347,-25.732262907613883,3.4971247072494425,-1.387187445124829,1.4659194136327636,0.7097397161040797,-8.20032028736726,-21.267925716070966,-29.382345931025995,2279.4019828830933,-2245.6095017753373,-171.68455473202434,20.9712744,-33.21378276,3.01662889
1.71666667,9.911542663225177,-29.475537730538903,-12.41099051929861,0.9234367387489926,-3.5387668310137355,-0.06001204800962797,8.577550151266118,-37.678492784170196,-13.841806393087062,-145.32980904300948,-1054.6394456147466,1025.4474657436606,20.48595621,-26.55280156,2.54089528
1.73333333,8.544030492059472,-32.175145889305035,-11.415207991540285,2.628682948526987,-0.7734596906156528,0.7773476890608924,-6.2900930761235525,-51.92017129280388,8.11652151288385,-98.63700896929517,-864.3869139430137,172.2431078656641,20.19543101,-19.92948404,2.13986078
1.75,4.5508313084690055,-30.622886795056,-0.9742068729170407,1.3406394637439438,-0.14536794185344054,0.9534236186305171,-46.49447702668853,-34.79793906073132,24.274464921713818,-638.2750613831113,-448.11807541975696,818.5077306651712,19.75659633,-13.56040707,1.86841403
1.76666667,-2.2807773484590284,-24.70871923913467,13.141004640111515,1.8660614928488861,0.09471607577355007,-0.8505006804004038,-51.02535504074151,50.549434117755546,-58.9820413374998,-1326.2167266325228,560.6967528794734,-467.6798572669718,19.18311548,-7.91569646,1.81001106
1.78333333,-4.774914764878149,-21.98207414603065,6.237996552546798,-0.47095181161917027,0.7814516874190436,0.9577796168881167,-10.593163605676308,-57.93442870502136,10.804055763630808,145.43061210739032,336.26987917070926,-745.1847746207493,18.63321755,-3.38156035,2.06574063
1.8,-16.09898543726668,-21.068515799744134,17.384212793598287,-0.1339559464176512,2.7503988998402846,-0.12200395119840834,-52.63437352246777,19.4365930142624,-15.816268042755981,34.06082735733973,297.0663063731985,-370.7301811163869,18.37659096,-0.3236466,2.41193473
